IMDbPro_ID,MPAA,genres,in_release_period,movie_name,opening_money,release_date,running_time,widest_release
tt0888693,R,Drama,293.0,Sleepwalking,47762,"Mar 14, 2008 - May 4, 2008",1.6833333333333333,69
tt1223150,PG,Documentary,114.0,Walt & El Grupo,6059,"Sep 9, 2009 - Nov 5, 2009",1.7666666666666666,4
tt1059786,PG-13,"Action, Mystery, Thriller",462.0,Eagle Eye,29150721,"Sep 26, 2008 - Jan 8, 2009",1.9666666666666668,3614
tt1037218,R,Drama,76.0,Flashbacks of a Fool,1020,"Oct 17, 2008 - Oct 23, 2008",1.8166666666666667,2
tt1626146,R,"Adventure, Comedy, Drama",105.0,Hector and the Search for Happiness,40847,"Sep 19, 2014 - Dec 18, 2014",2.0,183
tt0379865,PG-13,"Comedy, Drama, Romance, Sport",272.0,Leatherheads,12682595,"Apr 4, 2008 - Jun 5, 2008",1.9,2798
tt3322940,R,"Horror, Mystery, Thriller",91.0,Annabelle,37134255,"Oct 3, 2014 - Dec 18, 2014",1.65,3215
tt2279922,na,"Action, Comedy, Drama, Fantasy, Horror, Mystery, Sci, Fi, Thriller",356.0,Return to Nuke 'Em High Volume 1,3226,"Jan 10, 2014 - Jan 23, 2014",1.4166666666666667,1
tt0438488,PG-13,"Action, Sci, Fi",225.0,Terminator Salvation,42558390,"May 21, 2009 - Sep 10, 2009",1.9166666666666665,3602
tt0359950,PG,"Comedy, Drama, Fantasy, Romance",372.0,The Secret Life of Walter Mitty,12765508,"Dec 25, 2013 - Apr 10, 2014",1.9,2922
tt1423636,na,Drama,77.0,Torn,4881,"Oct 18, 2013 - Nov 7, 2013",1.3333333333333333,5
tt0808151,PG-13,"Action, Mystery, Thriller",231.0,Angels & Demons,46204168,"May 15, 2009 - Aug 2, 2009",2.3,3527
tt0120647,PG-13,"Action, Drama, Romance, Sci, Fi, Thriller",238.0,Deep Impact,41152375,"May 8, 1998",2.0,3280
tt1054588,PG-13,"Biography, Drama",90.0,Flash of Genius,2251075,"Oct 3, 2008 - Oct 23, 2008",1.9833333333333334,1098
tt2051894,PG-13,"Drama, Sport",257.0,Home Run,1623000,"Apr 19, 2013 - Jun 13, 2013",1.8833333333333333,381
tt0830515,PG-13,"Action, Adventure, Thriller",413.0,Quantum of Solace,67528882,"Nov 14, 2008 - Jan 25, 2009",1.7666666666666666,3501
tt2226417,PG-13,"Horror, Mystery, Thriller",112.0,Insidious: Chapter 2,40272103,"Sep 13, 2013 - Dec 19, 2013",1.7666666666666666,3155
tt2825924,na,"Action, Fantasy",173.0,Revelation Road 2: The Sea of Glass and Fire,3722,"Jul 12, 2013 - Jul 18, 2013",1.5,5
tt0993846,R,"Biography, Crime, Drama",372.0,The Wolf of Wall Street,18361578,"Dec 25, 2013 - Apr 3, 2014",3.0,2557
tt1322269,R,"Comedy, Drama",370.0,August: Osage County,179302,"Dec 25, 2013 - Apr 3, 2014",2.0166666666666666,2411
tt2281587,PG,"Adventure, Comedy, Crime, Family, Musical, Mystery",286.0,Muppets Most Wanted,17005126,"Mar 21, 2014 - Jul 17, 2014",1.7833333333333332,3194
tt0880578,R,"Crime, Mystery, Thriller",342.0,Untraceable,11354069,"Jan 25, 2008 - Mar 6, 2008",1.6833333333333333,2368
tt2332883,PG,Documentary,146.0,Deepsea Challenge 3D,149879,"Aug 8, 2014 - Aug 14, 2014",1.5166666666666666,304
tt0765446,PG,"Adventure, Animation, Comedy, Family, Sci, Fi",320.0,Escape from Planet Earth,15891055,"Feb 15, 2013 - Jul 25, 2013",1.4833333333333334,3353
tt0992911,R,"Action, Crime, Thriller",293.0,Flash Point,3271,"Mar 14, 2008 - Mar 20, 2008",1.4666666666666668,10
tt2272336,R,"Comedy, Horror",82.0,Ghost Team One,7345,"Oct 11, 2013 - Oct 17, 2013",1.4,15
tt2398231,R,"Drama, Western",413.0,The Homesman,45433,"Nov 14, 2014 - Feb 26, 2015",2.033333333333333,222
tt0884328,R,"Horror, Sci, Fi",407.0,The Mist,8931973,"Nov 21, 2007 - Mar 20, 2008",2.1,2423
tt1259571,PG-13,"Drama, Fantasy, Romance",407.0,The Twilight Saga: New Moon,142839137,"Nov 20, 2009 - Apr 1, 2010",2.1666666666666665,4124
tt2465146,PG-13,"Comedy, Drama, Romance",160.0,And So It Goes,4642329,"Jul 25, 2014 - Oct 2, 2014",1.5666666666666667,1816
tt2377322,R,"Horror, Mystery, Thriller",183.0,Deliver Us from Evil,9740471,"Jul 2, 2014 - Aug 10, 2014",1.9666666666666668,3049
tt0455944,R,"Action, Crime, Thriller",462.0,The Equalizer,34137828,"Sep 26, 2014 - Jan 11, 2015",2.2,3236
tt1929263,PG,"Biography, Drama, Family",260.0,Heaven Is for Real,22522221,"Apr 16, 2014 - Aug 10, 2014",1.65,3048
tt0848537,PG,"Adventure, Animation, Family, Fantasy, Mystery, Thriller",222.0,Epic,33531068,"May 24, 2013 - Sep 19, 2013",1.7,3894
tt1274295,na,"Action, Crime, Drama, Thriller",140.0,Kaminey,726834,"Aug 14, 2009 - Sep 10, 2009",2.1666666666666665,85
tt1082853,R,"Comedy, Drama, Romance",231.0,Management,378000,"May 15, 2009 - Aug 6, 2009",1.5666666666666667,212
tt1291150,PG-13,"Action, Adventure, Comedy, Sci, Fi",147.0,Teenage Mutant Ninja Turtles,65575105,"Aug 8, 2014 - Nov 20, 2014",1.6833333333333333,3980
tt0365907,R,"Action, Crime, Drama, Mystery, Thriller",104.0,A Walk Among the Tombstones,12758780,"Sep 19, 2014 - Oct 23, 2014",1.9,2714
tt0478134,R,"Crime, Drama, Mystery",475.0,In the Valley of Elah,133557,"Sep 19, 2014 - Oct 23, 2014",2.0166666666666666,978
tt2312718,R,"Action, Thriller",400.0,Homefront,6915241,"Nov 27, 2013 - Jan 2, 2014",1.6666666666666665,2570
tt0891527,R,"Crime, Drama, Mystery, Thriller, War",419.0,Lions for Lambs,6702434,"Nov 9, 2007 - Feb 7, 2008",1.5333333333333332,2216
tt3390572,na,"Action, Crime, Drama, Thriller",91.0,Haider,508084,"Oct 2, 2014 - Oct 30, 2014",2.6666666666666665,119
tt4008652,PG,"Biography, Documentary, Sport",83.0,I Am Ali,4178,"Oct 10, 2014 - Oct 16, 2014",1.85,11
tt1691917,PG,"Adventure, Animation, Comedy, Family",147.0,Planes,22232291,"Aug 9, 2013 - Dec 19, 2013",1.5166666666666666,3716
tt0118688,PG-13,"Action, Sci, Fi",195.0,Batman & Robin,42872605,"Jun 20, 1997 - Sep 25, 1997",2.0833333333333335,2942
tt0441773,PG,"Action, Adventure, Animation, Comedy, Family",209.0,Kung Fu Panda,60239130,"Jun 6, 2008 - Oct 9, 2008",1.5333333333333332,4136
tt0047821,na,"Drama, Romance",658.0,Le Amiche,10092,"Jun 18, 2010",1.7333333333333334,1
tt2980706,PG,"Adventure, Animation, Comedy, Family",168.0,Planes: Fire & Rescue,17509407,"Jul 18, 2014 - Nov 13, 2014",1.3833333333333333,3839
tt2193215,R,"Crime, Drama, Thriller",433.0,The Counselor,7842930,"Oct 25, 2013 - Jan 16, 2014",1.95,3044
tt0061913,na,"Documentary, Drama, War",952.0,Far from Vietnam,1125,"Aug 28, 2013",1.9166666666666665,1
tt2294629,PG,"Adventure, Animation, Comedy, Family, Fantasy, Musical",405.0,Frozen,243390,"Aug 28, 2013",1.7,3742
tt0811138,PG-13,"Comedy, Romance, Sport",195.0,The Love Guru,13907130,"Jun 20, 2008 - Aug 28, 2008",1.45,3012
tt0762125,PG,"Adventure, Animation, Comedy, Family, Sci, Fi",407.0,Planet 51,12286129,"Nov 20, 2009 - Mar 14, 2010",1.5166666666666666,3035
tt1179891,R,"Horror, Mystery, Thriller",350.0,My Bloody Valentine,21241456,"Jan 16, 2009 - Mar 12, 2009",1.6833333333333333,2534
tt0338348,na,"Adventure, Animation, Comedy, Family, Fantasy, Musical",454.0,The Polar Express,1968,"Oct 5, 2007 - Jan 17, 2008",1.6666666666666665,32
tt0859163,PG-13,"Action, Adventure, Fantasy, Horror, Thriller",153.0,The Mummy: Tomb of the Dragon Emperor,40457770,"Aug 1, 2008 - Sep 25, 2008",1.8666666666666667,3778
tt1670345,PG-13,"Crime, Mystery, Thriller",215.0,Now You See Me,29350389,"May 31, 2013 - Sep 26, 2013",1.9166666666666665,3082
tt1532958,PG-13,"Drama, Music",103.0,Battle of the Year,4603177,"Sep 20, 2013 - Oct 20, 2013",1.8333333333333335,2008
tt0129290,PG-13,"Biography, Comedy, Drama, Romance",372.0,Patch Adams,25262280,"Dec 25, 1998",1.9166666666666665,2909
tt0988045,PG-13,"Action, Adventure, Crime, Mystery, Thriller",372.0,Sherlock Holmes,62304277,"Dec 25, 2009 - Apr 29, 2010",2.1333333333333333,3626
tt0120347,PG-13,"Action, Adventure, Thriller",378.0,Tomorrow Never Dies,25143007,"Dec 19, 1997",1.9833333333333334,2807
tt2380331,PG-13,"Comedy, Drama, Romance",223.0,Words and Pictures,87879,"May 23, 2014 - Aug 21, 2014",1.85,216
tt1092633,R,Comedy,140.0,"The Goods: Live Hard, Sell Hard",5642137,"Aug 14, 2009 - Oct 1, 2009",1.4833333333333334,1849
tt1185442,na,"Action, Crime, Drama, Thriller",49.0,Kurbaan,403678,"Nov 20, 2009 - Dec 24, 2009",2.6833333333333336,83
tt0770796,na,"Documentary, History, Music",286.0,Planet B-Boy,27777,"Mar 21, 2008 - Jun 5, 2008",1.5833333333333335,14
tt0959337,R,"Drama, Romance",371.0,Revolutionary Road,189911,"Mar 21, 2008 - Jun 5, 2008",1.9833333333333334,1077
tt0910970,na,"Adventure, Animation, Family, Sci, Fi",553.0,WALL路E,63087526,"Jun 27, 2008 - Jan 8, 2009",1.6333333333333333,3992
tt2652092,PG-13,"Biography, Drama",455.0,The Good Lie,841422,"Oct 3, 2014 - Jan 8, 2015",1.8333333333333335,461
tt3483712,na,"Crime, Thriller",125.0,Raja Natwarlal,83669,"Aug 29, 2014 - Sep 7, 2014",2.35,73
tt0841046,R,"Comedy, Drama, Music",377.0,Walk Hard: The Dewey Cox Story,4174383,"Dec 21, 2007 - Jan 13, 2008",1.6,2650
tt0032138,PG,"Adventure, Family, Fantasy, Musical",107.0,The Wizard of Oz,na,"Sep 23, 2009",1.7,451
tt0970411,PG,"Adventure, Family, Fantasy, Sci, Fi",448.0,City of Ember,3129473,"Oct 10, 2008 - Jan 15, 2009",1.5,2023
tt3508830,na,"Documentary, Drama, History",457.0,Der Anst盲ndige,na,"Oct 1, 2014 - Feb 26, 2015",1.5666666666666667,2
tt0060315,na,"Action, Western",376.0,Django,6150,"Dec 21, 2012",1.5166666666666666,10
tt0087332,na,"Action, Comedy, Fantasy",125.0,Ghostbusters,1756513,"Aug 29, 2014 - Sep 18, 2014",1.75,784
tt1023481,PG-13,"Drama, Music, Romance",322.0,Step Up 2: The Streets,18908826,"Feb 14, 2008 - May 22, 2008",1.6333333333333333,2528
tt0065234,M/PG,"Crime, Drama, History, Thriller",294.0,Z,10144,"Mar 13, 2009 - Sep 13, 2009",2.1166666666666667,2
tt2800038,PG-13,"Drama, Mystery, Sci, Fi",111.0,Atlas Shrugged: Who Is John Galt?,461179,"Sep 12, 2014 - Oct 2, 2014",1.65,242
tt1853728,R,"Drama, Western",372.0,Django Unchained,30122888,"Dec 25, 2012 - May 16, 2013",2.75,3012
tt2359427,PG,"Biography, Documentary, Sport",454.0,Linsanity,99462,"Oct 4, 2013 - Jan 23, 2014",1.4833333333333334,16
tt1961447,na,Drama,455.0,"Now, Forager",1539,"Oct 3, 2012 - Jan 10, 2013",1.55,4
tt1817273,R,"Crime, Drama, Thriller",278.0,The Place Beyond the Pines,279457,"Oct 3, 2012 - Jan 10, 2013",2.3333333333333335,1584
tt1392214,R,"Crime, Drama, Mystery, Thriller",105.0,Prisoners,20817053,"Sep 20, 2013 - Dec 5, 2013",2.55,3290
tt1007028,R,"Comedy, Romance",427.0,Zack and Miri Make a Porno,10065630,"Oct 31, 2008 - Jan 29, 2009",1.6833333333333333,2735
tt0117060,PG-13,"Action, Adventure, Thriller",226.0,Mission: Impossible,45436830,"May 22, 1996 - Dec 19, 1996",1.8333333333333335,3012
tt1790864,PG-13,"Action, Mystery, Sci, Fi, Thriller",469.0,The Maze Runner,32512804,"Sep 19, 2014 - Feb 5, 2015",1.8833333333333333,3638
tt1135487,PG-13,"Comedy, Crime, Romance, Thriller",287.0,Duplicity,13965110,"Mar 20, 2009 - May 28, 2009",2.0833333333333335,2579
tt1324078,na,"Action, Crime, Romance, Thriller",203.0,Kal Kissne Dekha,13861,"Jun 12, 2009 - Jun 25, 2009",2.2333333333333334,18
tt0795421,PG-13,"Comedy, Musical, Romance",168.0,Mamma Mia!,27751240,"Jul 18, 2008 - Nov 6, 2008",1.8,3194
tt0054242,na,"Comedy, Drama",392.0,The Passionate Thief,8677,"Dec 5, 2014 - Apr 30, 2015",1.7666666666666666,2
tt2626350,PG-13,"Drama, Music, Romance",146.0,Step Up All In,6469857,"Aug 8, 2014 - Oct 2, 2014",1.8666666666666667,2072
tt0120338,PG-13,"Drama, Romance",378.0,Titanic,28638131,"Dec 19, 1997",3.2333333333333334,3265
tt2463288,R,Comedy,244.0,Walk of Shame,39751,"May 2, 2014 - May 8, 2014",1.5833333333333335,51
tt1327773,PG-13,"Biography, Drama",503.0,Lee Daniels' The Butler,24637312,"Aug 16, 2013 - Feb 13, 2014",2.2,3330
tt0115907,R,"Drama, Thriller",320.0,City Hall,6950794,"Feb 16, 1996",1.85,1815
tt1404573,na,"Comedy, Drama",126.0,Daddy Cool: Join the Fun,14319,"Aug 28, 2009 - Aug 30, 2009",na,18
tt1477855,R,"Biography, Comedy, Drama, History",390.0,Hyde Park on Hudson,81362,"Dec 7, 2012 - Mar 28, 2013",1.5666666666666667,246
tt2247476,PG,"Drama, Sport",132.0,When the Game Stands Tall,8381509,"Aug 22, 2014 - Nov 2, 2014",1.9166666666666665,2766
tt1483324,R,"Comedy, Romance",335.0,At Middleton,33768,"Jan 31, 2014 - Feb 20, 2014",1.65,20
tt0468569,PG-13,"Action, Crime, Drama, Thriller",532.0,The Dark Knight,158411483,"Jul 18, 2008 - Mar 5, 2009",2.533333333333333,4366
tt1464191,R,Drama,244.0,Decoding Annie Parker,16781,"May 2, 2014 - May 15, 2014",1.5166666666666666,13
tt0462499,R,"Action, Thriller",342.0,Rambo,18203876,"Jan 25, 2008 - Mar 27, 2008",1.5333333333333332,2764
tt0783233,R,"Drama, Mystery, Romance, War",391.0,Atonement,784145,"Jan 25, 2008 - Mar 27, 2008",2.05,1400
tt1621046,PG-13,"Biography, Drama",279.0,Cesar Chavez,2861528,"Mar 28, 2014 - May 8, 2014",1.7,664
tt0119485,PG-13,"Biography, Drama, History, War",372.0,Kundun,72095,"Dec 25, 1997",2.2333333333333334,439
tt0780567,PG,"Comedy, Drama, Family, Fantasy",203.0,Imagine That,5503519,"Jun 12, 2009 - Aug 20, 2009",1.7833333333333332,3011
tt0770814,R,"Adventure, Comedy, Drama, Romance",210.0,Tennessee,9438,"Jun 5, 2009 - Jun 24, 2009",1.65,15
tt3231010,na,"Adventure, Biography, Documentary, Family, Short",197.0,Island of Lemurs: Madagascar,188307,"Apr 4, 2014",0.65,302
tt0765120,PG-13,"Drama, Romance",272.0,My Blueberry Nights,74146,"Apr 4, 2008 - Jul 17, 2008",1.5833333333333335,69
tt0338348,na,"Adventure, Animation, Comedy, Family, Fantasy, Musical",406.0,The Polar Express,42718,"Nov 21, 2008 - Jan 8, 2009",1.6666666666666665,26
tt1777595,PG-13,Drama,286.0,50 to 1,78480,"Mar 21, 2014 - Oct 16, 2014",1.8333333333333335,133
tt2096672,PG-13,Comedy,413.0,Dumb and Dumber To,36111775,"Nov 14, 2014 - Feb 12, 2015",1.8166666666666667,3188
tt1840309,PG-13,"Action, Adventure, Mystery, Sci, Fi",286.0,Divergent,54607747,"Mar 21, 2014 - Jul 10, 2014",2.3166666666666664,3936
tt1166100,na,"Action, Drama, Mystery, Thriller",373.0,Ghajini,766859,"Dec 24, 2008 - Jan 29, 2009",3.05,83
tt2094064,PG-13,"Comedy, Drama, Romance",208.0,Much Ado About Nothing,171942,"Jun 7, 2013 - Oct 10, 2013",1.8166666666666667,222
tt0482603,na,"Adventure, Animation, Comedy, Family, Sci, Fi",168.0,Space Chimps,7181374,"Jul 18, 2008 - Nov 23, 2008",1.35,2538
tt0976247,R,Comedy,118.0,"Surfer, Dude",5971,"Sep 5, 2008 - Sep 21, 2008",1.4166666666666667,69
tt0814335,PG-13,"Crime, Thriller",84.0,The Stepfather,11581586,"Oct 16, 2009 - Nov 22, 2009",1.6833333333333333,2734
tt2024544,R,"Biography, Drama, History",440.0,12 Years a Slave,923715,"Oct 16, 2009 - Nov 22, 2009",2.2333333333333334,1474
tt4044364,R,"Biography, Documentary, News, Thriller",434.0,Citizenfour,126321,"Oct 24, 2014 - Apr 30, 2015",1.9,105
tt0401383,PG-13,"Biography, Drama",398.0,The Diving Bell and the Butterfly,75721,"Nov 30, 2007 - Apr 10, 2008",1.8666666666666667,213
tt2246724,na,"Comedy, Crime, Thriller",187.0,Ghanchakkar,143616,"Jun 28, 2013 - Jul 7, 2013",2.283333333333333,89
tt0071615,na,"Adventure, Drama, Fantasy",713.0,The Holy Mountain,4143,"Jan 19, 2007 - Jul 6, 2008",1.9,3
tt1564870,PG-13,Drama,264.0,Not Today,96347,"Apr 12, 2013 - Jul 25, 2013",1.7166666666666668,41
tt0942385,R,"Action, Comedy, War",142.0,Tropic Thunder,25812796,"Aug 13, 2008 - Nov 13, 2008",1.7833333333333332,3473
tt0951318,R,"Documentary, Sport",265.0,Bra Boys,45589,"Apr 11, 2008 - Jul 6, 2008",1.5,23
tt0878804,PG-13,"Biography, Drama, Sport",407.0,The Blind Side,34119372,"Nov 20, 2009 - Jun 3, 2010",2.15,3407
tt1306972,na,Documentary,476.0,Enlighten Up!,11799,"Sep 12, 2008 - Jun 28, 2009",1.3666666666666667,12
tt1135092,R,"Crime, Drama, Mystery, Thriller",245.0,The Limits of Control,55820,"May 1, 2009 - Jul 2, 2009",1.9333333333333333,27
tt1935179,PG-13,Drama,250.0,Mud,2215891,"May 1, 2009 - Jul 2, 2009",2.1666666666666665,960
tt0443272,PG-13,"Biography, Drama, History, War",418.0,Lincoln,944308,"May 1, 2009 - Jul 2, 2009",2.5,2293
tt2023587,PG-13,"Horror, Thriller",348.0,Mama,28402310,"Jan 18, 2013 - Apr 4, 2013",1.6666666666666665,2781
tt1742334,R,"Action, Drama, Thriller",279.0,Sabotage,5272444,"Mar 28, 2014 - May 15, 2014",1.8166666666666667,2486
tt1457767,R,"Horror, Mystery, Thriller",166.0,The Conjuring,41855326,"Jul 19, 2013 - Oct 31, 2013",1.8666666666666667,3115
tt2390361,PG-13,"Comedy, Drama, Romance",470.0,Enough Said,232800,"Jul 19, 2013 - Oct 31, 2013",1.55,835
tt0887912,R,"Drama, Thriller, War",554.0,The Hurt Locker,145352,"Jun 26, 2009 - Mar 21, 2010",2.183333333333333,535
tt0421237,PG-13,"Action, Thriller",266.0,Royal Kill,26278,"Apr 10, 2009 - Apr 30, 2009",1.5,5
tt1229340,PG-13,Comedy,307.0,Anchorman 2: The Legend Continues,1358833,"Feb 28, 2014 - Mar 20, 2014",1.9833333333333334,1317
tt2132285,R,"Biography, Crime, Drama",201.0,The Bling Ring,214395,"Feb 28, 2014 - Mar 20, 2014",1.5,650
tt0432283,PG,"Adventure, Animation, Comedy, Crime, Drama, Family",414.0,Fantastic Mr. Fox,265900,"Feb 28, 2014 - Mar 20, 2014",1.45,2304
tt1213585,PG-13,"Comedy, Documentary",449.0,Good Hair,1039220,"Oct 9, 2009 - Mar 4, 2010",1.6,466
tt0821640,PG-13,"Comedy, Fantasy, Romance",245.0,Ghosts of Girlfriends Past,15411434,"May 1, 2009 - Aug 13, 2009",1.6666666666666665,3175
tt1210071,R,"Comedy, Crime, Music",77.0,The Janky Promoters,5702,"Oct 16, 2009 - Oct 22, 2009",1.4166666666666667,22
tt2402157,R,"Action, Crime, Thriller",127.0,The November Man,7911597,"Aug 27, 2014 - Oct 30, 2014",1.8,2776
tt0449487,PG-13,"Drama, Fantasy, Horror, Mystery, Romance, Thriller",69.0,Passengers,172544,"Oct 24, 2008 - Nov 6, 2008",1.55,125
tt0120686,PG-13,"Comedy, Drama",372.0,Stepmom,19142440,"Dec 25, 1998",2.0833333333333335,2503
tt1762399,PG,"Adventure, Animation, Family",377.0,Walking with Dinosaurs 3D,7091938,"Dec 20, 2013 - Apr 10, 2014",1.45,3243
tt0032138,PG,"Adventure, Family, Fantasy, Musical",103.0,The Wizard of Oz,3093998,"Sep 20, 2013 - Oct 17, 2013",1.7,318
tt1698641,PG,"Comedy, Family",448.0,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",18360230,"Oct 10, 2014 - Feb 26, 2015",1.35,3117
tt1137437,na,"Drama, Music, Romance",336.0,Between Love & Goodbye,6674,"Jan 30, 2009 - Apr 23, 2009",1.6166666666666667,2
tt2213054,na,"Drama, Sport",313.0,Kai po che!,522765,"Feb 22, 2013 - Apr 28, 2013",2,110
tt2390962,PG-13,"Biography, Documentary, History, War",272.0,The Unknown Known,64315,"Apr 4, 2014 - Jul 3, 2014",1.7166666666666668,80
tt1712170,PG-13,"Action, Crime, Mystery, Thriller",439.0,Alex Cross,11396768,"Oct 19, 2012 - Jan 3, 2013",1.6833333333333333,2541
tt1229340,PG-13,Comedy,379.0,Anchorman 2: The Legend Continues,26232425,"Dec 18, 2013 - Feb 20, 2014",1.9833333333333334,3507
tt1151922,R,"Comedy, Romance",294.0,Miss March,2409156,"Mar 13, 2009 - Apr 30, 2009",1.5,1742
tt2338151,na,"Comedy, Drama, Fantasy",378.0,PK,3565258,"Dec 19, 2014 - Feb 12, 2015",2.55,272
tt1829012,R,"Drama, Mystery, Thriller",124.0,Passion,33400,"Aug 30, 2013 - Sep 26, 2013",1.7,14
tt1135525,R,Comedy,386.0,The Slammin' Salmon,26167,"Dec 11, 2009 - Jan 28, 2010",1.5,11
tt0986263,PG-13,"Action, Sci, Fi, Thriller",105.0,Surrogates,14902692,"Sep 25, 2009 - Dec 3, 2009",1.4833333333333334,2992
tt2707858,R,"Biography, Drama",190.0,Yves Saint Laurent,24207,"Jun 25, 2014 - Sep 25, 2014",1.7666666666666666,24
tt1390398,PG-13,"Biography, Drama, History, War",313.0,"Bless Me, Ultima",470109,"Feb 22, 2013 - Apr 11, 2013",1.7666666666666666,263
tt2314374,R,"Comedy, Drama",139.0,Jake Squared,1681,"Aug 15, 2014 - Aug 21, 2014",1.6666666666666665,1
tt2576852,PG,"Adventure, Animation, Drama, Family, Fantasy",441.0,The Tale of The Princess Kaguya,54915,"Oct 17, 2014 - Mar 26, 2015",2.283333333333333,29
tt0118548,R,"Action, Crime, Drama, Thriller",321.0,Absolute Power,14678016,"Feb 14, 1997",2.0166666666666666,2568
tt0486321,G,"Adventure, Animation, Family",504.0,Fly Me to the Moon 3D,1900523,"Feb 14, 1997",1.4,713
tt1022603,PG-13,"Comedy, Drama, Romance",175.0,500 Days of Summer,834501,"Feb 14, 1997",1.5833333333333335,1048
tt0472050,PG-13,Comedy,273.0,Bart Got a Room,32763,"Apr 3, 2009 - Apr 19, 2009",1.3333333333333333,11
tt1136608,R,"Action, Sci, Fi, Thriller",140.0,District 9,37354308,"Aug 14, 2009 - Nov 1, 2009",1.8666666666666667,3180
tt0425061,PG-13,"Action, Adventure, Comedy",195.0,Get Smart,38683480,"Jun 20, 2008 - Nov 6, 2008",1.8333333333333335,3915
tt2334649,R,"Biography, Crime, Drama, Romance",173.0,Fruitvale Station,386291,"Jun 20, 2008 - Nov 6, 2008",1.4166666666666667,1086
tt0450188,PG-13,"Biography, Drama, Music, Romance",573.0,La Vie En Rose,179848,"Jun 8, 2007 - Apr 10, 2008",2.3333333333333335,178
tt1587310,PG,"Action, Adventure, Family, Fantasy, Romance",217.0,Maleficent,69431298,"May 30, 2014 - Dec 4, 2014",1.6166666666666667,3948
tt1093836,PG-13,"Documentary, Music",167.0,Berlin,8280,"Jul 18, 2008 - Aug 5, 2008",1.4166666666666667,2
tt0472198,R,"Biography, Crime, Drama, Music",350.0,Notorious,20497596,"Jan 16, 2009 - Apr 2, 2009",2.033333333333333,1641
tt0780521,na,"Adventure, Animation, Comedy, Family, Fantasy, Musical, Romance",402.0,The Princess and the Frog,786190,"Jan 16, 2009 - Apr 2, 2009",1.6166666666666667,3475
tt0362225,na,"Crime, Drama, Mystery, Romance, Thriller",548.0,Tell No One,169707,"Jul 2, 2008 - Feb 8, 2009",2.183333333333333,112
tt1198156,R,Drama,83.0,You're Not You,9226,"Oct 10, 2014 - Oct 16, 2014",1.7,5
tt2402085,R,"Biography, Drama, Music",97.0,Jimi: All Is by My Side,97008,"Sep 26, 2014 - Oct 16, 2014",1.9666666666666668,75
tt3812366,na,"Drama, War",372.0,Ode to My Father,33880,"Dec 25, 2014 - Apr 12, 2015",2.1,38
tt0338348,na,"Adventure, Animation, Comedy, Family, Fantasy, Musical",421.0,The Polar Express,2957,"Nov 6, 2009 - Jan 3, 2010",1.6666666666666665,21
tt0790736,PG-13,"Action, Adventure, Comedy, Crime, Fantasy",166.0,R.I.P.D.,12691415,"Jul 19, 2013 - Sep 26, 2013",1.6,2852
tt0790628,PG-13,Comedy,292.0,The Incredible Burt Wonderstone,10177257,"Mar 15, 2013 - May 9, 2013",1.6666666666666665,3160
tt0450405,PG-13,"Action, Adventure, Fantasy, Thriller",77.0,Cirque du Freak: The Vampire's Assistant,6293205,"Oct 23, 2009 - Nov 26, 2009",1.8166666666666667,2754
tt2350432,na,Documentary,271.0,Free Angela and All Political Prisoners,69306,"Apr 5, 2013 - Jul 18, 2013",1.7,16
tt1023111,PG-13,"Action, Drama, Sport",293.0,Never Back Down,8603195,"Mar 14, 2008 - Jun 5, 2008",1.8833333333333333,2729
tt1324059,na,"Comedy, Drama, Romance",91.0,Wake Up Sid,355532,"Oct 2, 2009 - Nov 5, 2009",2.3,79
tt0455805,R,"Comedy, Drama, Romance",251.0,Then She Found Me,72594,"Apr 25, 2008 - Sep 18, 2008",1.6666666666666665,153
tt1648179,PG,"Action, Comedy, Sport",446.0,Here Comes the Boom,11816596,"Oct 12, 2012 - Feb 18, 2013",1.75,3014
tt0375568,PG,"Action, Animation, Comedy, Family, Sci, Fi",435.0,Astro Boy,6702923,"Oct 23, 2009 - Jan 21, 2010",1.5666666666666667,3020
tt1792647,PG,Fantasy,376.0,Cirque du Soleil: Worlds Away,2162993,"Dec 21, 2012 - Feb 14, 2013",1.5166666666666666,840
tt1142798,PG-13,Drama,111.0,The Family That Preys,17381218,"Sep 12, 2008 - Oct 23, 2008",1.85,2070
tt1197624,R,"Action, Crime, Drama, Thriller",442.0,Law Abiding Citizen,21039502,"Oct 16, 2009 - Feb 4, 2010",1.8166666666666667,2890
tt0117011,R,"Action, Romance, Thriller",110.0,Maximum Risk,5612707,"Sep 13, 1996",1.6833333333333333,2358
tt1981677,PG-13,"Comedy, Music, Romance",460.0,Pitch Perfect,5149433,"Sep 13, 1996",1.8666666666666667,2787
tt0076042,na,Documentary,724.0,A Grin Without A Cat,8449,"May 1, 2002 - Jul 30, 2017",4,1
tt0452694,PG-13,"Drama, Fantasy, Romance, Sci, Fi",147.0,The Time Traveler's Wife,18623171,"Aug 14, 2009 - Dec 3, 2009",1.7833333333333332,2988
tt0815245,PG-13,"Drama, Horror, Mystery, Thriller",336.0,The Uninvited,10325824,"Jan 30, 2009 - Apr 2, 2009",1.45,2344
tt0054177,na,"Drama, War",299.0,Le Petit Soldat,6848,"Mar 8, 2013 - Aug 18, 2013",1.4666666666666668,1
